id,datetime_AEST,datetime_local,location_id,location_name,BSP,DBT,NO2,O3,PM10,Sigma05,SWS,VWD,VWS
194,2022-01-09 01:00:00,2022-01-09 02:00:00,10022,Dandenong,11.364,16.682,,12.727,11.927,21.217,1.961,176.156,1.766
195,2022-01-09 02:00:00,2022-01-09 03:00:00,10022,Dandenong,10.452,16.39,,13.118,9.821,18.285,2.192,172.763,1.973
196,2022-01-09 03:00:00,2022-01-09 04:00:00,10022,Dandenong,9.474,16.131,,13.803,8.104,20.351,1.895,149.362,1.701
197,2022-01-09 04:00:00,2022-01-09 05:00:00,10022,Dandenong,10.55,16.125,,12.988,12.793,18.416,1.814,164.413,1.678
198,2022-01-09 05:00:00,2022-01-09 06:00:00,10022,Dandenong,10.418,16.012,,12.108,14.536,16.259,1.71,122.762,1.558
199,2022-01-09 06:00:00,2022-01-09 07:00:00,10022,Dandenong,10.006,16.2,,12.666,14.872,16.526,1.73,124.432,1.643
200,2022-01-09 07:00:00,2022-01-09 08:00:00,10022,Dandenong,9.845,16.569,,11.608,12.899,21.412,1.834,133.292,1.67
201,2022-01-09 08:00:00,2022-01-09 09:00:00,10022,Dandenong,10.96,17.198,,12.641,14.715,30.816,1.495,124.521,0.894
202,2022-01-09 09:00:00,2022-01-09 10:00:00,10022,Dandenong,13.854,18.28,,13.553,11.197,41.757,1.147,183.332,0.519
203,2022-01-09 10:00:00,2022-01-09 11:00:00,10022,Dandenong,20.49,19.62,,15.102,16.482,36.458,1.612,218.991,0.903
204,2022-01-09 11:00:00,2022-01-09 12:00:00,10022,Dandenong,21.385,21.104,,18.319,16.625,33.147,2.296,218.072,1.876
205,2022-01-09 12:00:00,2022-01-09 13:00:00,10022,Dandenong,23.031,22.084,,22.632,15.773,28.922,2.185,199.186,1.577
206,2022-01-09 13:00:00,2022-01-09 14:00:00,10022,Dandenong,23.908,23.502,,25.954,19.935,30.118,2.928,209.868,2.495
207,2022-01-09 14:00:00,2022-01-09 15:00:00,10022,Dandenong,21.507,23.624,,26.931,23.504,18.78,3.521,219.886,3.328
208,2022-01-09 15:00:00,2022-01-09 16:00:00,10022,Dandenong,23.32,24.008,,24.719,27.132,17.022,3.835,224.427,3.646
209,2022-01-09 16:00:00,2022-01-09 17:00:00,10022,Dandenong,25.988,24.433,,25.217,22.772,25.033,3.191,176.603,2.609
210,2022-01-09 17:00:00,2022-01-09 18:00:00,10022,Dandenong,24.715,22.982,,21.461,20.554,18.477,3.826,164.35,3.583
211,2022-01-09 18:00:00,2022-01-09 19:00:00,10022,Dandenong,27.501,20.709,,19.512,24.492,20.2,3.154,153.365,2.947
212,2022-01-09 19:00:00,2022-01-09 20:00:00,10022,Dandenong,28.394,19.081,,16.774,24.45,19.13,2.722,156.51,2.548
213,2022-01-09 20:00:00,2022-01-09 21:00:00,10022,Dandenong,30.678,18.032,,12.727,26.921,18.699,2.112,146.099,1.997
214,2022-01-09 21:00:00,2022-01-09 22:00:00,10022,Dandenong,28.924,17.34,,14.199,24.53,15.47,2.254,140.738,2.175
215,2022-01-09 22:00:00,2022-01-09 23:00:00,10022,Dandenong,33.454,17.091,,12.458,25.451,17.015,1.409,135.017,1.265
216,2022-01-09 23:00:00,2022-01-10 00:00:00,10022,Dandenong,31.064,16.362,,10.549,19.557,24.905,0.637,225.311,0.508
217,2022-01-10 00:00:00,2022-01-10 01:00:00,10022,Dandenong,,16.197,,,23.431,19.488,0.773,276.252,0.605
218,2022-01-10 01:00:00,2022-01-10 02:00:00,10022,Dandenong,31.769,16.982,,9.629,24.42,30.51,0.65,285.847,0.453
219,2022-01-10 02:00:00,2022-01-10 03:00:00,10022,Dandenong,42.643,17.372,,11.176,29.258,29.679,0.778,217.243,0.606
220,2022-01-10 03:00:00,2022-01-10 04:00:00,10022,Dandenong,63.371,17.245,,9.767,44.591,28.703,0.92,139.723,0.723
221,2022-01-10 04:00:00,2022-01-10 05:00:00,10022,Dandenong,72.296,17.118,,3.463,39.836,28.275,0.739,95.932,0.464
222,2022-01-10 05:00:00,2022-01-10 06:00:00,10022,Dandenong,51.492,16.926,,7.271,20.162,30.141,0.931,75.272,0.801
223,2022-01-10 06:00:00,2022-01-10 07:00:00,10022,Dandenong,41.167,16.88,,10.637,12.204,29.613,0.916,31.456,0.66
224,2022-01-10 07:00:00,2022-01-10 08:00:00,10022,Dandenong,43.796,18.311,,9.013,17.109,28.538,1.281,28.509,1.14
225,2022-01-10 08:00:00,2022-01-10 09:00:00,10022,Dandenong,47.191,20.858,,10.881,28.506,40.95,1.096,214.598,0.605
226,2022-01-10 09:00:00,2022-01-10 10:00:00,10022,Dandenong,75.73,23.095,,9.886,38.541,31.144,1.521,128.798,1.136
227,2022-01-10 10:00:00,2022-01-10 11:00:00,10022,Dandenong,52.823,25.099,,20.124,27.69,25.637,1.8,109.604,1.628
228,2022-01-10 11:00:00,2022-01-10 12:00:00,10022,Dandenong,44.292,28.114,,26.362,19.622,26.708,2.12,134.416,1.849
229,2022-01-10 12:00:00,2022-01-10 13:00:00,10022,Dandenong,42.84,30.266,,29.665,48.75,24.041,2.697,174.253,2.229
230,2022-01-10 13:00:00,2022-01-10 14:00:00,10022,Dandenong,45.755,31.096,,34.494,,21.933,3.092,163.661,2.633
231,2022-01-10 14:00:00,2022-01-10 15:00:00,10022,Dandenong,42.651,31.419,,36.218,74.427,18.917,3.655,139.947,3.312
232,2022-01-10 15:00:00,2022-01-10 16:00:00,10022,Dandenong,51.109,31.006,,33.266,46.235,18.141,3.867,139.308,3.635
233,2022-01-10 16:00:00,2022-01-10 17:00:00,10022,Dandenong,88.411,29.214,,31.008,43.943,17.253,3.94,140.85,3.767
234,2022-01-10 17:00:00,2022-01-10 18:00:00,10022,Dandenong,92.364,28.25,,,32.882,17.477,3.991,141.262,3.81
235,2022-01-10 18:00:00,2022-01-10 19:00:00,10022,Dandenong,85.571,26.198,5.759,27.824,41.109,18.671,3.398,151.33,3.193
236,2022-01-10 19:00:00,2022-01-10 20:00:00,10022,Dandenong,77.65,22.923,5.04,22.292,32.574,19.163,2.784,156.27,2.629
237,2022-01-10 20:00:00,2022-01-10 21:00:00,10022,Dandenong,67.571,21.548,13.278,12.123,23.891,16.286,2.452,139.534,2.357
238,2022-01-10 21:00:00,2022-01-10 22:00:00,10022,Dandenong,54.446,21.074,9.063,13.328,22.8,15.664,2.561,138.229,2.451
239,2022-01-10 22:00:00,2022-01-10 23:00:00,10022,Dandenong,60.386,21.231,16.158,6.459,22.914,15.701,2.404,133.245,2.292
240,2022-01-10 23:00:00,2022-01-11 00:00:00,10022,Dandenong,47.418,21.122,7.201,11.24,22.257,19.053,1.572,169.885,1.462
241,2022-01-11 00:00:00,2022-01-11 01:00:00,10022,Dandenong,,20.754,,,21.543,16.585,2.118,185.169,1.987
242,2022-01-11 01:00:00,2022-01-11 02:00:00,10022,Dandenong,46.973,19.859,5.592,9.578,24.203,16.622,2.387,177.096,2.269
243,2022-01-11 02:00:00,2022-01-11 03:00:00,10022,Dandenong,47.531,19.547,5.32,8.423,20.252,15.797,2.602,181.338,2.504
244,2022-01-11 03:00:00,2022-01-11 04:00:00,10022,Dandenong,39.289,19.225,5.025,8.962,10.414,20.234,2.43,151.39,2.263
245,2022-01-11 04:00:00,2022-01-11 05:00:00,10022,Dandenong,39.242,19.224,10.08,6.901,18.194,15.523,3.089,131.68,2.986
246,2022-01-11 05:00:00,2022-01-11 06:00:00,10022,Dandenong,34.751,18.872,9.188,6.656,8.086,13.649,3.229,127.21,3.092
247,2022-01-11 06:00:00,2022-01-11 07:00:00,10022,Dandenong,34.025,19.215,10.888,4.667,15.294,14.468,3.537,119.747,3.351
248,2022-01-11 07:00:00,2022-01-11 08:00:00,10022,Dandenong,34.81,21.589,8.921,8.404,9.42,14.18,3.342,118.139,3.245
249,2022-01-11 08:00:00,2022-01-11 09:00:00,10022,Dandenong,26.805,23.43,10.852,10.361,14.508,14.899,2.698,115.591,2.594
250,2022-01-11 09:00:00,2022-01-11 10:00:00,10022,Dandenong,22.543,24.973,9.112,14.012,25.338,13.416,4.394,126.174,4.272
251,2022-01-11 10:00:00,2022-01-11 11:00:00,10022,Dandenong,19.766,26.751,6.321,18.771,34.047,14.397,5.096,122.822,4.931
252,2022-01-11 11:00:00,2022-01-11 12:00:00,10022,Dandenong,18.142,27.801,5.86,20.504,51.146,13.587,6.015,121.051,5.843
253,2022-01-11 12:00:00,2022-01-11 13:00:00,10022,Dandenong,20.074,28.844,6.656,22.746,41.301,14.379,5.806,122.834,5.596
254,2022-01-11 13:00:00,2022-01-11 14:00:00,10022,Dandenong,19.128,29.336,7.609,25.695,31.601,14.051,5.438,126.296,5.245
255,2022-01-11 14:00:00,2022-01-11 15:00:00,10022,Dandenong,28.113,29.791,7.777,26.717,55.937,15.176,5.198,124.256,4.998
256,2022-01-11 15:00:00,2022-01-11 16:00:00,10022,Dandenong,15.966,30.292,5.406,29.843,24.124,14.85,5.038,118.075,4.828
257,2022-01-11 16:00:00,2022-01-11 17:00:00,10022,Dandenong,15.234,30.013,4.891,30.815,20.158,15.028,4.93,120.099,4.725
258,2022-01-11 17:00:00,2022-01-11 18:00:00,10022,Dandenong,15.878,29.342,6.066,28.148,32.437,13.473,4.978,123.351,4.811
259,2022-01-11 18:00:00,2022-01-11 19:00:00,10022,Dandenong,16.535,27.397,5.399,24.213,27.131,12.698,5.414,117.65,5.269
260,2022-01-11 19:00:00,2022-01-11 20:00:00,10022,Dandenong,18.096,25.329,4.457,19.402,26.798,12.203,4.925,109.079,4.811
261,2022-01-11 20:00:00,2022-01-11 21:00:00,10022,Dandenong,20.862,23.123,5.075,14.675,24.011,12.655,5.036,119.312,4.909
262,2022-01-11 21:00:00,2022-01-11 22:00:00,10022,Dandenong,17.935,21.522,4.878,12.839,17.46,11.944,4.914,117.807,4.811
263,2022-01-11 22:00:00,2022-01-11 23:00:00,10022,Dandenong,16.857,20.421,3.684,13.009,10.309,13.058,4.315,115.106,4.205
264,2022-01-11 23:00:00,2022-01-12 00:00:00,10022,Dandenong,17.162,19.797,3.867,12.683,13.328,13.379,4.178,118.513,4.067
265,2022-01-12 00:00:00,2022-01-12 01:00:00,10022,Dandenong,,19.209,,,17.05,12.47,4.158,128.844,4.063
266,2022-01-12 01:00:00,2022-01-12 02:00:00,10022,Dandenong,25.005,18.714,5.095,9.511,13.146,14.111,3.963,131.479,3.847
267,2022-01-12 02:00:00,2022-01-12 03:00:00,10022,Dandenong,31.267,18.476,5.051,9.426,13.543,14.275,3.682,130.212,3.576
268,2022-01-12 03:00:00,2022-01-12 04:00:00,10022,Dandenong,18.774,18.42,4.824,10.017,11.294,14.369,3.927,125.689,3.801
269,2022-01-12 04:00:00,2022-01-12 05:00:00,10022,Dandenong,14.079,18.814,7.574,7.752,10.102,13.715,4.405,115.894,4.284
270,2022-01-12 05:00:00,2022-01-12 06:00:00,10022,Dandenong,12.459,19.083,8.821,7.487,10.553,10.627,5.48,113.991,5.389
271,2022-01-12 06:00:00,2022-01-12 07:00:00,10022,Dandenong,25.733,19.336,8.601,7.247,18.726,10.782,5.957,117.883,5.851
272,2022-01-12 07:00:00,2022-01-12 08:00:00,10022,Dandenong,22.192,20.959,6.492,10.347,21.906,11.75,6.236,114.393,6.103
273,2022-01-12 08:00:00,2022-01-12 09:00:00,10022,Dandenong,16.482,22.239,5.634,11.531,25.972,12.152,5.906,115.414,5.765
274,2022-01-12 09:00:00,2022-01-12 10:00:00,10022,Dandenong,14.077,24.047,5.464,13.02,26.982,12.924,6.027,119.337,5.868
275,2022-01-12 10:00:00,2022-01-12 11:00:00,10022,Dandenong,11.278,26.027,5.156,14.912,21.566,14.51,4.862,115.557,4.696
276,2022-01-12 11:00:00,2022-01-12 12:00:00,10022,Dandenong,12.267,27.487,5.268,16.148,31.136,13.683,5.122,118.862,4.949
277,2022-01-12 12:00:00,2022-01-12 13:00:00,10022,Dandenong,18.327,28.204,5.936,15.822,76.811,13.971,5.489,121.507,5.304
278,2022-01-12 13:00:00,2022-01-12 14:00:00,10022,Dandenong,15.014,28.953,5.507,16.82,45.759,12.688,5.87,124.402,5.723
279,2022-01-12 14:00:00,2022-01-12 15:00:00,10022,Dandenong,13.69,28.762,5.571,15.93,44.087,12.785,6.182,120.368,6.012
280,2022-01-12 15:00:00,2022-01-12 16:00:00,10022,Dandenong,15.582,27.837,4.932,14.104,47.642,11.676,6.791,118.986,6.647
281,2022-01-12 16:00:00,2022-01-12 17:00:00,10022,Dandenong,13.428,26.323,4.608,13.005,36.799,11.206,7.18,115.977,7.032
282,2022-01-12 17:00:00,2022-01-12 18:00:00,10022,Dandenong,12.735,25.382,3.794,12.812,25.694,11.032,6.872,114.834,6.736
283,2022-01-12 18:00:00,2022-01-12 19:00:00,10022,Dandenong,12.926,23.292,3.751,12.126,26.061,11.627,6.603,116.828,6.466
284,2022-01-12 19:00:00,2022-01-12 20:00:00,10022,Dandenong,10.808,21.307,4.269,9.848,15.244,11.192,5.831,117.182,5.722
285,2022-01-12 20:00:00,2022-01-12 21:00:00,10022,Dandenong,8.149,20.234,6.05,7.611,10.737,11.827,4.314,114.553,4.227
286,2022-01-12 21:00:00,2022-01-12 22:00:00,10022,Dandenong,6.981,19.837,6.757,7.096,8.742,9.964,4.472,112.608,4.403
287,2022-01-12 22:00:00,2022-01-12 23:00:00,10022,Dandenong,8.015,19.706,6.042,7.237,7.973,11.622,3.899,115.256,3.815
288,2022-01-12 23:00:00,2022-01-13 00:00:00,10022,Dandenong,6.516,19.415,5.303,7.578,8.089,10.632,3.766,119.019,3.699
289,2022-01-13 00:00:00,2022-01-13 01:00:00,10022,Dandenong,,19.095,,,7.291,11.313,3.298,119.307,3.234
290,2022-01-13 01:00:00,2022-01-13 02:00:00,10022,Dandenong,4.823,19.037,6.859,5.537,7.591,11.408,2.902,118.271,2.845
291,2022-01-13 02:00:00,2022-01-13 03:00:00,10022,Dandenong,4.673,19.045,6.322,5.771,4.926,12.88,2.503,112.765,2.433
292,2022-01-13 03:00:00,2022-01-13 04:00:00,10022,Dandenong,5.339,19.035,7.788,5.001,7.636,13.819,2.07,108.123,2.004
293,2022-01-13 04:00:00,2022-01-13 05:00:00,10022,Dandenong,8.083,18.875,13.126,0.986,15.68,11.81,2.087,117.942,2.042
294,2022-01-13 05:00:00,2022-01-13 06:00:00,10022,Dandenong,6.54,18.955,12.541,0.949,13.887,12.394,2.503,113.054,2.442
295,2022-01-13 06:00:00,2022-01-13 07:00:00,10022,Dandenong,4.549,19.797,8.868,2.841,10.141,12.985,2.198,108.026,2.143
296,2022-01-13 07:00:00,2022-01-13 08:00:00,10022,Dandenong,5.354,22.319,5.274,5.743,14.518,17.879,2.197,102.891,2.097
297,2022-01-13 08:00:00,2022-01-13 09:00:00,10022,Dandenong,7.108,24.728,4.335,8.945,23.729,15.628,2.419,110.068,2.309
298,2022-01-13 09:00:00,2022-01-13 10:00:00,10022,Dandenong,9.34,27.228,6.006,12.674,18.476,25.026,1.96,123.852,1.775
299,2022-01-13 10:00:00,2022-01-13 11:00:00,10022,Dandenong,10.937,29.23,6.939,18.322,25.209,27.749,2.316,123.216,2.097
300,2022-01-13 11:00:00,2022-01-13 12:00:00,10022,Dandenong,12.278,31.056,6.655,23.093,,37.946,2.523,84.013,1.415
301,2022-01-13 12:00:00,2022-01-13 13:00:00,10022,Dandenong,14.582,32.036,7.576,18.526,38.349,16.372,4.838,127.895,4.615
302,2022-01-13 13:00:00,2022-01-13 14:00:00,10022,Dandenong,15.932,32.324,7.753,19.952,32.218,14.126,5.62,128.67,5.446
303,2022-01-13 14:00:00,2022-01-13 15:00:00,10022,Dandenong,16.637,32.707,7.565,21.202,36.708,12.53,6.145,124.215,5.978
304,2022-01-13 15:00:00,2022-01-13 16:00:00,10022,Dandenong,18.822,32.28,6.646,20.593,44.528,12.409,6.403,121.105,6.252
305,2022-01-13 16:00:00,2022-01-13 17:00:00,10022,Dandenong,17.43,31.203,6.214,19.86,31.653,13.309,5.723,110.791,5.571
306,2022-01-13 17:00:00,2022-01-13 18:00:00,10022,Dandenong,18.142,29.13,7.308,16.952,48.789,13.118,5.104,109.314,4.968
307,2022-01-13 18:00:00,2022-01-13 19:00:00,10022,Dandenong,18.928,27.022,6.985,12.125,34.53,11.458,4.778,112.568,4.686
308,2022-01-13 19:00:00,2022-01-13 20:00:00,10022,Dandenong,22.608,25.462,6.645,9.921,24.477,27.208,2.605,143.381,2.199
309,2022-01-13 20:00:00,2022-01-13 21:00:00,10022,Dandenong,24.266,23.691,7.033,6.835,25.356,15.822,3.748,124.478,3.576
310,2022-01-13 21:00:00,2022-01-13 22:00:00,10022,Dandenong,29.489,22.48,8.26,4.599,24.243,14.036,4.105,137.303,3.894
311,2022-01-13 22:00:00,2022-01-13 23:00:00,10022,Dandenong,28.059,21.28,5.327,7.068,18.014,11.791,4.135,125.94,4.049
312,2022-01-13 23:00:00,2022-01-14 00:00:00,10022,Dandenong,28.988,20.882,7.738,4.64,23.278,14.741,2.412,118.678,2.329
313,2022-01-14 00:00:00,2022-01-14 01:00:00,10022,Dandenong,,20.556,,,29.686,12.914,2.008,114.715,1.949
314,2022-01-14 01:00:00,2022-01-14 02:00:00,10022,Dandenong,27.598,20.667,9.707,2.238,25.645,15.719,1.308,113.043,1.219
315,2022-01-14 02:00:00,2022-01-14 03:00:00,10022,Dandenong,28.287,20.222,8.628,2.241,23.503,21.946,0.84,149.877,0.752
316,2022-01-14 03:00:00,2022-01-14 04:00:00,10022,Dandenong,30.195,20.264,10.883,0.795,27.708,18.744,0.754,105.018,0.616
317,2022-01-14 04:00:00,2022-01-14 05:00:00,10022,Dandenong,28.668,20.256,11.883,0.313,27.176,17.581,0.867,101.052,0.732
318,2022-01-14 05:00:00,2022-01-14 06:00:00,10022,Dandenong,39.648,20.687,14.183,0.279,38.246,20.047,0.835,204.143,0.701
319,2022-01-14 06:00:00,2022-01-14 07:00:00,10022,Dandenong,54.513,21.365,16.586,0.559,52.141,20.475,1.155,197.571,0.992
320,2022-01-14 07:00:00,2022-01-14 08:00:00,10022,Dandenong,43.863,22.098,15.892,0.968,56.725,21.905,1.05,142.439,0.954
321,2022-01-14 08:00:00,2022-01-14 09:00:00,10022,Dandenong,32.925,24.647,13.978,5.643,56.137,23.582,2.004,78.143,0.624
322,2022-01-14 09:00:00,2022-01-14 10:00:00,10022,Dandenong,9.355,24.031,10.672,13.279,42.585,24.301,1.498,332.257,1.233
323,2022-01-14 10:00:00,2022-01-14 11:00:00,10022,Dandenong,13.353,25.693,13.216,11.268,12.383,22.894,1.393,74.365,1.179
324,2022-01-14 11:00:00,2022-01-14 12:00:00,10022,Dandenong,11.878,28.826,4.072,25.424,,19.053,3.932,19.641,3.7
325,2022-01-14 12:00:00,2022-01-14 13:00:00,10022,Dandenong,14.852,30.722,3.471,28.63,6.877,22.812,3.621,28.582,3.293
326,2022-01-14 13:00:00,2022-01-14 14:00:00,10022,Dandenong,14.525,30.729,3.395,32.095,3.418,19.462,3.91,3.991,3.621
327,2022-01-14 14:00:00,2022-01-14 15:00:00,10022,Dandenong,14.073,29.97,5.228,29.996,32.66,19.014,3.399,29.951,3.095
328,2022-01-14 15:00:00,2022-01-14 16:00:00,10022,Dandenong,15.994,30.527,6.724,30.206,,21.356,2.682,30.838,2.506
329,2022-01-14 16:00:00,2022-01-14 17:00:00,10022,Dandenong,15.996,31.269,4.835,33.568,15.575,20.47,3.307,16.496,3.085
330,2022-01-14 17:00:00,2022-01-14 18:00:00,10022,Dandenong,18.167,28.825,8.232,26.963,53.949,22.309,3.016,114.832,1.642
331,2022-01-14 18:00:00,2022-01-14 19:00:00,10022,Dandenong,18.675,27.27,10.905,14.664,21.409,12.67,4.42,127.28,4.304
332,2022-01-14 19:00:00,2022-01-14 20:00:00,10022,Dandenong,16.605,26.36,6.599,23.077,,20.77,2.501,78.619,2.274
333,2022-01-14 20:00:00,2022-01-14 21:00:00,10022,Dandenong,14.88,23.552,6.077,26.703,13.715,19.443,2.348,69.585,2.198
334,2022-01-14 21:00:00,2022-01-14 22:00:00,10022,Dandenong,18.094,22.99,9.985,18.78,35.911,20.352,2.614,12.69,2.413
335,2022-01-14 22:00:00,2022-01-14 23:00:00,10022,Dandenong,11.837,23.826,5.37,20.68,,15.836,3.027,337.847,2.799
336,2022-01-14 23:00:00,2022-01-15 00:00:00,10022,Dandenong,32.276,22.524,4.144,23.373,17.8,17.095,3.458,292.693,2.961
337,2022-01-15 00:00:00,2022-01-15 01:00:00,10022,Dandenong,,20.845,,,3.827,14.133,3.524,272.412,3.401
338,2022-01-15 01:00:00,2022-01-15 02:00:00,10022,Dandenong,35.211,20.374,2.448,21.347,16.613,13.982,3.741,270.456,3.613
339,2022-01-15 02:00:00,2022-01-15 03:00:00,10022,Dandenong,25.786,20.002,2.625,20.579,11.503,14.374,3.872,271.055,3.732
340,2022-01-15 03:00:00,2022-01-15 04:00:00,10022,Dandenong,19.604,19.483,2.564,19.528,7.268,15.785,3.56,270.385,3.422
341,2022-01-15 04:00:00,2022-01-15 05:00:00,10022,Dandenong,13.756,19.219,2.783,19.01,7.846,15.506,3.051,262.133,2.936
342,2022-01-15 05:00:00,2022-01-15 06:00:00,10022,Dandenong,12.857,18.901,3.336,18.171,9.684,14.066,2.79,252.726,2.703
343,2022-01-15 06:00:00,2022-01-15 07:00:00,10022,Dandenong,14.627,19.294,4.081,16.218,9.525,13.562,2.864,278.519,2.732
344,2022-01-15 07:00:00,2022-01-15 08:00:00,10022,Dandenong,13.334,19.421,3.246,19.061,6.235,15.21,3.728,269.109,3.568
345,2022-01-15 08:00:00,2022-01-15 09:00:00,10022,Dandenong,12.936,19.398,3.839,20.106,19.41,14.747,3.532,261.498,3.359
346,2022-01-15 09:00:00,2022-01-15 10:00:00,10022,Dandenong,15.102,19.88,3.745,18.364,10.613,15.943,2.954,244.758,2.831
347,2022-01-15 10:00:00,2022-01-15 11:00:00,10022,Dandenong,17.604,20.844,3.036,22.061,13.794,19.323,2.413,235.784,2.257
348,2022-01-15 11:00:00,2022-01-15 12:00:00,10022,Dandenong,12.35,20.532,3.628,22.202,15.396,15.923,2.914,219.808,2.723
349,2022-01-15 12:00:00,2022-01-15 13:00:00,10022,Dandenong,13.592,21.819,2.589,24.421,10.939,33.995,1.354,230.019,1.049
350,2022-01-15 13:00:00,2022-01-15 14:00:00,10022,Dandenong,12.436,23.726,1.845,27.976,8.987,24.041,2.732,244.732,2.407
351,2022-01-15 14:00:00,2022-01-15 15:00:00,10022,Dandenong,9.566,24.599,1.826,28.189,7.356,18.147,3.771,240.591,3.524
352,2022-01-15 15:00:00,2022-01-15 16:00:00,10022,Dandenong,7.805,24.154,1.793,24.96,7.974,16.19,4.375,230.066,4.177
353,2022-01-15 16:00:00,2022-01-15 17:00:00,10022,Dandenong,7.277,23.451,1.757,23.258,3.986,15.281,4.544,228.248,4.364
354,2022-01-15 17:00:00,2022-01-15 18:00:00,10022,Dandenong,7.406,22.558,2.234,21.436,10.064,15.094,4.268,222.433,4.109
355,2022-01-15 18:00:00,2022-01-15 19:00:00,10022,Dandenong,9.648,20.906,1.945,22.23,7.905,14.412,4.145,218.479,3.994
356,2022-01-15 19:00:00,2022-01-15 20:00:00,10022,Dandenong,11.903,19.407,2.108,22.641,12.473,14.329,3.21,220.407,3.105
357,2022-01-15 20:00:00,2022-01-15 21:00:00,10022,Dandenong,11.776,18.971,3.111,21.486,8.51,13.956,2.364,213.974,2.259
358,2022-01-15 21:00:00,2022-01-15 22:00:00,10022,Dandenong,11.278,18.823,3.12,21.256,7.313,16.667,1.807,186.709,1.734
359,2022-01-15 22:00:00,2022-01-15 23:00:00,10022,Dandenong,10.293,18.675,3.263,21.276,6.482,16.82,1.869,180.088,1.776
360,2022-01-15 23:00:00,2022-01-16 00:00:00,10022,Dandenong,11.183,18.377,3.147,20.968,6.402,14.278,2.204,194.578,2.136
361,2022-01-16 00:00:00,2022-01-16 01:00:00,10022,Dandenong,,18.327,,,5.948,15.324,1.921,183.506,1.829
362,2022-01-16 01:00:00,2022-01-16 02:00:00,10022,Dandenong,10.694,18.145,3.925,19.556,11.434,17.274,1.371,161.766,1.23
363,2022-01-16 02:00:00,2022-01-16 03:00:00,10022,Dandenong,10.277,18.026,2.952,20.671,9.169,23.216,0.875,191.484,0.767
364,2022-01-16 03:00:00,2022-01-16 04:00:00,10022,Dandenong,10.343,17.966,2.783,20.734,12.219,25.65,0.936,174.971,0.664
365,2022-01-16 04:00:00,2022-01-16 05:00:00,10022,Dandenong,9.979,18.014,2.803,20.545,8.943,20.421,1.268,171.617,1.103
366,2022-01-16 05:00:00,2022-01-16 06:00:00,10022,Dandenong,10.944,17.881,4.226,19.407,14.033,24.781,0.963,108.708,0.628
367,2022-01-16 06:00:00,2022-01-16 07:00:00,10022,Dandenong,18.604,18.347,5.401,17.846,12.527,32.542,1.096,127.138,0.557
368,2022-01-16 07:00:00,2022-01-16 08:00:00,10022,Dandenong,22.096,19.39,5.525,18.271,13.819,27.81,1.315,93.041,0.761
369,2022-01-16 08:00:00,2022-01-16 09:00:00,10022,Dandenong,17.66,20.378,4.534,20.458,13.66,40.481,1.236,94.735,0.585
370,2022-01-16 09:00:00,2022-01-16 10:00:00,10022,Dandenong,13.348,22.294,3.747,24.706,12.819,33.206,1.631,103.66,1.424
371,2022-01-16 10:00:00,2022-01-16 11:00:00,10022,Dandenong,13.13,24.496,3.693,29.104,14.021,32.466,1.88,132.781,1.547
372,2022-01-16 11:00:00,2022-01-16 12:00:00,10022,Dandenong,13.221,26.805,4.886,31.706,15.937,35.135,1.988,120.049,1.571
373,2022-01-16 12:00:00,2022-01-16 13:00:00,10022,Dandenong,13.155,28.576,5.856,34.456,11.247,44.464,1.677,134.18,1.158
374,2022-01-16 13:00:00,2022-01-16 14:00:00,10022,Dandenong,12.199,30.612,6.981,36.176,9.786,41.455,1.838,146.393,0.982
375,2022-01-16 14:00:00,2022-01-16 15:00:00,10022,Dandenong,9.846,32.039,4.957,39.028,2.982,45.172,1.978,186.617,1.366
376,2022-01-16 15:00:00,2022-01-16 16:00:00,10022,Dandenong,6.701,32.865,2.996,34.644,8.822,30.346,2.403,201.171,1.937
377,2022-01-16 16:00:00,2022-01-16 17:00:00,10022,Dandenong,9.477,32.391,4.711,36.054,31.931,18.038,3.634,152.778,3.249
378,2022-01-16 17:00:00,2022-01-16 18:00:00,10022,Dandenong,12.283,30.379,8.761,28.608,37.448,13.956,4.487,130.775,4.346
379,2022-01-16 18:00:00,2022-01-16 19:00:00,10022,Dandenong,11.599,29.003,7.408,26.3,31.421,12.388,3.804,122.893,3.715
380,2022-01-16 19:00:00,2022-01-16 20:00:00,10022,Dandenong,13.711,27.748,12.027,20.976,42.82,11.743,3.049,120.83,2.987
381,2022-01-16 20:00:00,2022-01-16 21:00:00,10022,Dandenong,18.318,26.86,25.186,6.701,36.109,11.767,2.477,114.542,2.424
382,2022-01-16 21:00:00,2022-01-16 22:00:00,10022,Dandenong,18.027,26.164,21.127,9.118,20.917,13.99,1.981,103.067,1.927
383,2022-01-16 22:00:00,2022-01-16 23:00:00,10022,Dandenong,15.452,25.413,17.272,13.865,23.081,14.768,1.63,100.214,1.58
384,2022-01-16 23:00:00,2022-01-17 00:00:00,10022,Dandenong,15.872,23.828,19.305,7.892,35.244,25.592,0.562,230.442,0.413
